flight_number,origin,destination,date,route,flight_path,data_files_present,data_files_missing,total_items,total_weight,total_volume,col_items,crt_items,aircraft_type,passenger_count,uld_count,analysis_errors,is_complete
KL0601,AMS,LAX,09 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 09 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],33,0,0,0,0,781,6,43,[],True
KL0601,AMS,LAX,02 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 02 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],41,0,0,0,0,781,5,41,[],True
KL0601,AMS,LAX,03 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 03 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],19,0,0,0,0,781,5,37,[],True
KL0601,AMS,LAX,11 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 11 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],103,0,0,0,0,781,5,61,[],True
KL0601,AMS,LAX,10 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 10 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],22,0,0,0,0,781,6,35,[],True
KL0601,AMS,LAX,25 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 25 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],63,0,0,0,0,781,5,39,[],True
KL0601,AMS,LAX,24 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 24 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],37,0,0,0,0,781,5,39,[],True
KL0601,AMS,LAX,06 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 06 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],49,0,0,0,0,781,5,37,[],True
KL0601,AMS,LAX,07 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 07 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],41,0,0,0,0,781,5,37,[],True
KL0601,AMS,LAX,01 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 01 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],56,0,0,0,0,781,5,38,[],True
KL0603,AMS,LAX,31 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0603 AMSLAX 31 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],73,0,0,0,0,77W,7,47,[],True
KL0601,AMS,LAX,28 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 28 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],45,0,0,0,0,781,5,35,[],True
KL0601,AMS,LAX,29 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 29 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],97,0,0,0,0,781,5,36,[],True
KL0601,AMS,LAX,16 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 16 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],52,0,0,0,0,781,5,39,[],True
KL0601,AMS,LAX,17 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 17 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],42,0,0,0,0,781,6,35,[],True
KL0601,AMS,LAX,22 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 22 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],61,0,0,0,0,781,6,42,[],True
KL0601,AMS,LAX,23 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 23 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],84,0,0,0,0,781,5,30,[],True
KL0835,AMS,SIN,01 APR 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN APR 2024/Flight KL0835 AMSSIN 01 APR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],44,0,0,0,0,77W,7,43,[],True
KL0601,AMS,LAX,02 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 02 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],30,0,0,0,0,781,5,26,[],True
KL0601,AMS,LAX,03 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 03 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],27,0,0,0,0,781,5,45,[],True
KL0601,AMS,LAX,08 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 08 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],57,0,0,0,0,781,6,36,[],True
KL0601,AMS,LAX,09 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 09 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],37,0,0,0,0,781,5,43,[],True
KL0601,AMS,LAX,15 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 15 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],27,0,0,0,0,781,6,36,[],True
KL0601,AMS,LAX,14 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 14 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],38,0,0,0,0,781,5,35,[],True
KL0601,AMS,LAX,21 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 21 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],21,0,0,0,0,781,6,34,[],True
KL0601,AMS,LAX,20 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 20 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],15,0,0,0,0,781,5,35,[],True
KL0601,AMS,LAX,12 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 12 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],26,0,0,0,0,781,6,36,[],True
KL0601,AMS,LAX,13 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 13 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],30,0,0,0,0,781,5,45,[],True
KL0601,AMS,LAX,18 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 18 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],35,0,0,0,0,781,6,43,[],True
KL0601,AMS,LAX,19 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 19 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],25,0,0,0,0,781,5,38,[],True
KL0601,AMS,LAX,26 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 26 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],35,0,0,0,0,781,5,30,[],True
KL0601,AMS,LAX,27 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 27 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],24,0,0,0,0,781,5,37,[],True
KL0601,AMS,LAX,05 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 05 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],31,0,0,0,0,781,5,42,[],True
KL0601,AMS,LAX,04 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 04 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],15,0,0,0,0,772,6,37,[],True
KL0601,AMS,LAX,31 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 31 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],31,0,0,0,0,781,6,37,[],True
KL0601,AMS,LAX,30 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 30 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],40,0,0,0,0,781,5,37,[],True
KL0601,AMS,LAX,22 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 22 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],89,0,0,0,0,781,5,40,[],True
KL0601,AMS,LAX,23 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 23 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],31,0,0,0,0,781,5,33,[],True
KL0601,AMS,LAX,16 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 16 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],13,0,0,0,0,781,5,25,[],True
KL0601,AMS,LAX,28 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 28 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],29,0,0,0,0,781,5,37,[],True
KL0601,AMS,LAX,29 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 29 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],66,0,0,0,0,77W,7,42,[],True
KL0601,AMS,LAX,01 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 01 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],29,0,0,0,0,781,5,29,[],True
KL0601,AMS,LAX,06 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 06 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],16,0,0,0,0,772,5,34,[],True
KL0601,AMS,LAX,07 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 07 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],15,0,0,0,0,781,5,42,[],True
KL0601,AMS,LAX,25 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 25 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],43,0,0,0,0,781,5,38,[],True
KL0601,AMS,LAX,11 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 11 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],37,0,0,0,0,781,5,43,[],True
KL0601,AMS,LAX,10 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 10 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],40,0,0,0,0,781,5,41,[],True
KL0871,AMS,DEL,01 APR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL APR 2024/Flight KL0871 AMSDEL 01 APR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],30,0,0,0,0,77W,7,44,[],True
KL0855,AMS,ICN,11 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 11 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],76,0,0,0,0,772,5,32,[],True
KL0855,AMS,ICN,10 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 10 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],78,0,0,0,0,772,5,40,[],True
KL0855,AMS,ICN,25 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 25 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],22,0,0,0,0,772,5,30,[],True
KL0855,AMS,ICN,24 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 24 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],84,0,0,0,0,772,5,32,[],True
KL0855,AMS,ICN,07 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 07 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],94,0,0,0,0,772,5,40,[],True
KL0855,AMS,ICN,01 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 01 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],62,0,0,0,0,772,5,37,[],True
KL0855,AMS,ICN,28 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 28 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],66,0,0,0,0,772,6,40,[],True
KL0855,AMS,ICN,29 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 29 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],41,0,0,0,0,772,5,33,[],True
KL0855,AMS,ICN,16 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 16 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],63,0,0,0,0,772,6,33,[],True
KL0855,AMS,ICN,17 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 17 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],85,0,0,0,0,772,5,30,[],True
KL0855,AMS,ICN,22 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 22 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],68,0,0,0,0,772,5,33,[],True
KL0855,AMS,ICN,23 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 23 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],81,0,0,0,0,772,5,33,[],True
KL0855,AMS,ICN,05 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 05 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],29,0,0,0,0,772,5,38,[],True
KL0855,AMS,ICN,04 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 04 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],68,0,0,0,0,77W,7,41,[],True
KL0855,AMS,ICN,26 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 26 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],43,0,0,0,0,772,5,41,[],True
