flight_number,origin,destination,date,route,flight_path,missing_files,is_complete,missing_count
KL0879,AMS,BLR,04 FEB 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR FEB 2024/Flight KL0879 AMSBLR 04 FEB 2024,[],True,0
KL0879,AMS,BLR,05 FEB 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR FEB 2024/Flight KL0879 AMSBLR 05 FEB 2024,[],True,0
KL0879,AMS,BLR,26 FEB 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR FEB 2024/Flight KL0879 AMSBLR 26 FEB 2024,[],True,0
KL0879,AMS,BLR,19 FEB 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR FEB 2024/Flight KL0879 AMSBLR 19 FEB 2024,[],True,0
KL0879,AMS,BLR,18 FEB 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR FEB 2024/Flight KL0879 AMSBLR 18 FEB 2024,[],True,0
KL0879,AMS,BLR,12 FEB 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR FEB 2024/Flight KL0879 AMSBLR 12 FEB 2024,[],True,0
KL0879,AMS,BLR,14 FEB 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR FEB 2024/Flight KL0879 AMSBLR 14 FEB 2024,[],True,0
KL0879,AMS,BLR,09 FEB 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR FEB 2024/Flight KL0879 AMSBLR 09 FEB 2024,[],True,0
KL0879,AMS,BLR,03 FEB 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR FEB 2024/Flight KL0879 AMSBLR 03 FEB 2024,[],True,0
KL0879,AMS,BLR,02 FEB 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR FEB 2024/Flight KL0879 AMSBLR 02 FEB 2024,[],True,0
KL0879,AMS,BLR,10 FEB 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR FEB 2024/Flight KL0879 AMSBLR 10 FEB 2024,[],True,0
KL0879,AMS,BLR,11 FEB 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR FEB 2024/Flight KL0879 AMSBLR 11 FEB 2024,[],True,0
KL0879,AMS,BLR,24 FEB 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR FEB 2024/Flight KL0879 AMSBLR 24 FEB 2024,[],True,0
KL0879,AMS,BLR,25 FEB 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR FEB 2024/Flight KL0879 AMSBLR 25 FEB 2024,[],True,0
KL0879,AMS,BLR,07 FEB 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR FEB 2024/Flight KL0879 AMSBLR 07 FEB 2024,[],True,0
KL0879,AMS,BLR,28 FEB 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR FEB 2024/Flight KL0879 AMSBLR 28 FEB 2024,[],True,0
KL0879,AMS,BLR,17 FEB 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR FEB 2024/Flight KL0879 AMSBLR 17 FEB 2024,[],True,0
KL0879,AMS,BLR,16 FEB 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR FEB 2024/Flight KL0879 AMSBLR 16 FEB 2024,[],True,0
KL0879,AMS,BLR,23 FEB 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR FEB 2024/Flight KL0879 AMSBLR 23 FEB 2024,[],True,0
KL0871,AMS,DEL,01 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 01 MAR 2024,[],True,0
KL0871,AMS,DEL,17 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 17 MAR 2024,[],True,0
KL0871,AMS,DEL,16 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 16 MAR 2024,[],True,0
KL0871,AMS,DEL,29 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 29 MAR 2024,[],True,0
KL0871,AMS,DEL,28 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 28 MAR 2024,[],True,0
KL0871,AMS,DEL,23 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 23 MAR 2024,[],True,0
KL0871,AMS,DEL,22 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 22 MAR 2024,[],True,0
KL0871,AMS,DEL,10 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 10 MAR 2024,[],True,0
KL0871,AMS,DEL,11 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 11 MAR 2024,[],True,0
KL0871,AMS,DEL,24 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 24 MAR 2024,[],True,0
KL0871,AMS,DEL,25 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 25 MAR 2024,[],True,0
KL0871,AMS,DEL,07 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 07 MAR 2024,[],True,0
KL0871,AMS,DEL,06 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 06 MAR 2024,[],True,0
KL0871,AMS,DEL,20 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 20 MAR 2024,[],True,0
KL0871,AMS,DEL,21 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 21 MAR 2024,[],True,0
KL0871,AMS,DEL,14 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 14 MAR 2024,[],True,0
KL0871,AMS,DEL,15 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 15 MAR 2024,[],True,0
KL0871,AMS,DEL,09 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 09 MAR 2024,[],True,0
KL0871,AMS,DEL,08 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 08 MAR 2024,[],True,0
KL0871,AMS,DEL,03 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 03 MAR 2024,[],True,0
KL0871,AMS,DEL,02 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 02 MAR 2024,[],True,0
KL0871,AMS,DEL,30 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 30 MAR 2024,[],True,0
KL0871,AMS,DEL,31 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 31 MAR 2024,[],True,0
KL0871,AMS,DEL,04 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 04 MAR 2024,[],True,0
KL0871,AMS,DEL,05 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 05 MAR 2024,[],True,0
KL0871,AMS,DEL,19 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 19 MAR 2024,[],True,0
KL0871,AMS,DEL,18 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 18 MAR 2024,[],True,0
KL0871,AMS,DEL,27 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 27 MAR 2024,[],True,0
KL0871,AMS,DEL,26 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 26 MAR 2024,[],True,0
KL0871,AMS,DEL,13 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 13 MAR 2024,[],True,0
KL0871,AMS,DEL,12 MAR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL MAR 2024/Flight KL0871 AMSDEL 12 MAR 2024,[],True,0
KL0835,AMS,SIN,09 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 09 JAN 2024,[],True,0
KL0835,AMS,SIN,08 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 08 JAN 2024,[],True,0
KL0835,AMS,SIN,03 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 03 JAN 2024,[],True,0
KL0835,AMS,SIN,02 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 02 JAN 2024,[],True,0
KL0835,AMS,SIN,20 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 20 JAN 2024,[],True,0
KL0835,AMS,SIN,21 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 21 JAN 2024,[],True,0
KL0835,AMS,SIN,14 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 14 JAN 2024,[],True,0
KL0835,AMS,SIN,15 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 15 JAN 2024,[],True,0
KL0835,AMS,SIN,19 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 19 JAN 2024,[],True,0
KL0835,AMS,SIN,18 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 18 JAN 2024,[],True,0
KL0835,AMS,SIN,27 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 27 JAN 2024,[],True,0
KL0835,AMS,SIN,26 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 26 JAN 2024,[],True,0
KL0835,AMS,SIN,13 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 13 JAN 2024,[],True,0
KL0835,AMS,SIN,12 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 12 JAN 2024,[],True,0
KL0835,AMS,SIN,30 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 30 JAN 2024,[],True,0
KL0835,AMS,SIN,31 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 31 JAN 2024,[],True,0
KL0835,AMS,SIN,04 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 04 JAN 2024,[],True,0
KL0835,AMS,SIN,05 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 05 JAN 2024,[],True,0
KL0835,AMS,SIN,17 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 17 JAN 2024,[],True,0
KL0835,AMS,SIN,16 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 16 JAN 2024,[],True,0
KL0835,AMS,SIN,29 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 29 JAN 2024,[],True,0
KL0835,AMS,SIN,28 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 28 JAN 2024,[],True,0
KL0835,AMS,SIN,23 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 23 JAN 2024,[],True,0
KL0835,AMS,SIN,22 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 22 JAN 2024,[],True,0
KL0835,AMS,SIN,01 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 01 JAN 2024,[],True,0
KL0835,AMS,SIN,07 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 07 JAN 2024,[],True,0
KL0835,AMS,SIN,06 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 06 JAN 2024,[],True,0
KL0835,AMS,SIN,10 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 10 JAN 2024,[],True,0
KL0835,AMS,SIN,11 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 11 JAN 2024,[],True,0
KL0835,AMS,SIN,24 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 24 JAN 2024,[],True,0
KL0835,AMS,SIN,25 JAN 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN JAN 2024/Flight KL0835 AMSSIN 25 JAN 2024,[],True,0
KL0661,AMS,IAH,22 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 22 JAN 2024,[],True,0
KL0661,AMS,IAH,23 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 23 JAN 2024,[],True,0
KL0661,AMS,IAH,28 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 28 JAN 2024,[],True,0
KL0661,AMS,IAH,17 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 17 JAN 2024,[],True,0
KL0661,AMS,IAH,01 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 01 JAN 2024,[],True,0
KL0661,AMS,IAH,07 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 07 JAN 2024,[],True,0
KL0661,AMS,IAH,24 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 24 JAN 2024,[],True,0
KL0661,AMS,IAH,11 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 11 JAN 2024,[],True,0
KL0661,AMS,IAH,10 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 10 JAN 2024,[],True,0
KL0661,AMS,IAH,02 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 02 JAN 2024,[],True,0
KL0661,AMS,IAH,08 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 08 JAN 2024,[],True,0
KL0661,AMS,IAH,14 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 14 JAN 2024,[],True,0
KL0661,AMS,IAH,21 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 21 JAN 2024,[],True,0
KL0661,AMS,IAH,20 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 20 JAN 2024,[],True,0
KL0661,AMS,IAH,13 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 13 JAN 2024,[],True,0
KL0661,AMS,IAH,26 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 26 JAN 2024,[],True,0
KL0661,AMS,IAH,27 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 27 JAN 2024,[],True,0
