Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,879,6/3/2024,772,AMS,BLR,CABIN0D,29
KL,871,1/3/2024,772,AMS,DEL,CABIN0B,31
KL,855,2/3/2024,772,AMS,ICN,CABIN0E,74
KL,661,7/2/2024,772,AMS,IAH,CABIN0C,42
KL,835,22-1-2024,772,AMS,SIN,CABIN0D,19
KL,855,9/3/2024,772,AMS,ICN,CABIN0A,34
KL,855,21-1-2024,772,AMS,ICN,CABIN0B,32
KL,871,16-2-2024,772,AMS,DEL,CABIN0A,34
KL,855,11/2/2024,772,AMS,ICN,CABIN0D,56
KL,835,24-1-2024,772,AMS,SIN,CABIN0B,15
KL,835,14-2-2024,772,AMS,DPS,CABIN0B,24
KL,661,24-3-2024,772,AMS,IAH,CABIN0C,111
KL,879,3/2/2024,772,AMS,BLR,CABIN0C,109
KL,661,5/1/2024,772,AMS,IAH,CABIN0A,34
KL,855,30-3-2024,772,AMS,ICN,CABIN0C,107
KL,855,9/3/2024,772,AMS,ICN,JUMPSEAT,3
KL,855,10/1/2024,772,AMS,ICN,CABIN0B,23
KL,855,15-2-2024,772,AMS,ICN,CABIN0B,40
KL,835,4/2/2024,772,AMS,DPS,CABIN0C,60
KL,879,13-1-2024,772,AMS,BLR,CABIN0A,28
KL,835,15-1-2024,772,AMS,DPS,CABIN0D,19
KL,855,21-1-2024,772,AMS,ICN,CABIN0C,88
KL,871,19-1-2024,772,AMS,DEL,CABIN0A,34
KL,855,11/2/2024,772,AMS,ICN,CABIN0A,33
KL,879,20-3-2024,772,AMS,BLR,CABIN0E,50
KL,601,15-3-2024,772,AMS,LAX,CABIN0D,56
KL,601,13-2-2024,772,AMS,LAX,CABIN0A,34
KL,855,20-3-2024,772,AMS,ICN,CABIN0E,72
KL,855,10/2/2024,772,AMS,ICN,CABIN0C,114
KL,879,13-3-2024,772,AMS,BLR,CABIN0E,19
KL,879,31-1-2024,772,AMS,BLR,CABIN0C,68
KL,855,17-1-2024,772,AMS,ICN,CABIN0A,34
KL,855,8/1/2024,772,AMS,ICN,CABIN0D,42
KL,855,5/1/2024,772,AMS,ICN,CABIN0C,106
KL,835,22-1-2024,772,AMS,SIN,CABIN0C,46
KL,835,7/1/2024,772,AMS,DPS,CABIN0A,4
KL,879,23-3-2024,772,AMS,BLR,CABIN0C,112
KL,835,7/2/2024,772,SIN,DPS,CABIN0C,112
KL,661,27-3-2024,772,AMS,IAH,CABIN0A,33
KL,835,28-2-2024,772,SIN,DPS,CABIN0E,73
KL,855,19-1-2024,772,AMS,ICN,CABIN0C,105
KL,855,4/1/2024,772,AMS,ICN,CABIN0D,54
KL,871,16-2-2024,772,AMS,DEL,CABIN0E,73
KL,835,28-2-2024,772,AMS,DPS,CABIN0C,38
KL,601,15-3-2024,772,AMS,LAX,CABIN0A,34
KL,879,8/3/2024,772,AMS,BLR,CABIN0D,37
KL,661,29-3-2024,772,AMS,IAH,CABIN0E,70
KL,879,13-1-2024,772,AMS,BLR,CABIN0C,105
KL,855,16-2-2024,772,AMS,ICN,CABIN0D,56
KL,879,16-2-2024,772,AMS,BLR,CABIN0A,33
KL,879,13-1-2024,772,AMS,BLR,CABIN0D,54
KL,855,27-3-2024,772,AMS,ICN,CABIN0E,74
KL,855,13-3-2024,772,AMS,ICN,CABIN0A,32
KL,835,14-2-2024,772,AMS,DPS,CABIN0C,43
KL,835,17-1-2024,772,SIN,DPS,CABIN0B,35
KL,871,9/2/2024,772,AMS,DEL,CABIN0C,115
KL,879,16-2-2024,772,AMS,BLR,CABIN0E,71
KL,835,28-2-2024,772,AMS,SIN,CABIN0B,31
KL,879,28-2-2024,772,AMS,BLR,CABIN0B,11
KL,855,18-3-2024,772,AMS,ICN,CABIN0E,70
KL,855,28-3-2024,772,AMS,ICN,CABIN0E,68
KL,879,2/3/2024,772,AMS,BLR,CABIN0D,55
KL,855,19-1-2024,772,AMS,ICN,CABIN0D,53
KL,835,28-2-2024,772,AMS,DPS,CABIN0D,35
KL,879,9/3/2024,772,AMS,BLR,CABIN0C,109
KL,855,22-1-2024,772,AMS,ICN,CABIN0D,54
KL,855,3/2/2024,772,AMS,ICN,CABIN0D,56
KL,601,13-2-2024,772,AMS,LAX,CABIN0E,51
KL,601,15-3-2024,772,AMS,LAX,CABIN0C,115
KL,855,24-2-2024,772,AMS,ICN,CABIN0C,115
KL,835,4/2/2024,772,AMS,SIN,CABIN0B,24
KL,835,14-2-2024,772,SIN,DPS,CABIN0C,116
KL,661,28-3-2024,772,AMS,IAH,CABIN0C,84
KL,855,16-2-2024,772,AMS,ICN,CABIN0B,39
KL,855,21-1-2024,772,AMS,ICN,CABIN0D,54
KL,661,16-3-2024,772,AMS,IAH,CABIN0C,96
KL,855,11/2/2024,772,AMS,ICN,CABIN0C,114
KL,661,25-3-2024,772,AMS,IAH,CABIN0C,78
KL,835,17-1-2024,772,AMS,SIN,CABIN0E,34
KL,855,27-1-2024,772,AMS,ICN,CABIN0E,73
KL,879,14-2-2024,772,AMS,BLR,CABIN0E,54
KL,661,7/2/2024,772,AMS,IAH,CABIN0D,37
KL,855,2/3/2024,772,AMS,ICN,JUMPSEAT,2
KL,601,4/1/2024,772,AMS,LAX,CABIN0C,116
KL,879,24-1-2024,772,AMS,BLR,CABIN0C,85
KL,855,14-2-2024,772,AMS,ICN,CABIN0B,39
KL,835,4/2/2024,772,AMS,SIN,CABIN0A,29
KL,855,13-1-2024,772,AMS,ICN,CABIN0E,70
KL,835,4/2/2024,772,AMS,SIN,JUMPSEAT,4
KL,879,17-2-2024,772,AMS,BLR,CABIN0A,33
KL,661,9/3/2024,772,AMS,IAH,CABIN0C,78
KL,835,7/2/2024,772,SIN,DPS,CABIN0A,34
KL,835,31-1-2024,772,AMS,DPS,CABIN0E,30
KL,835,14-2-2024,772,AMS,SIN,CABIN0E,33
KL,835,28-1-2024,772,AMS,DPS,CABIN0D,37
KL,835,7/2/2024,772,AMS,SIN,CABIN0C,84
KL,879,10/2/2024,772,AMS,BLR,CABIN0A,34
KL,871,9/2/2024,772,AMS,DEL,CABIN0A,33
KL,871,16-2-2024,772,AMS,DEL,CABIN0D,53
KL,879,16-3-2024,772,AMS,BLR,CABIN0C,98
KL,855,16-2-2024,772,AMS,ICN,CABIN0E,74
KL,835,21-2-2024,772,SIN,DPS,CABIN0C,116
KL,871,15-3-2024,772,AMS,DEL,CABIN0E,70
KL,855,25-1-2024,772,AMS,ICN,CABIN0B,39
KL,661,27-3-2024,772,AMS,IAH,CABIN0E,58
KL,661,7/2/2024,772,AMS,IAH,CABIN0A,33
KL,855,29-2-2024,772,AMS,ICN,CABIN0E,69
KL,879,14-2-2024,772,AMS,BLR,CABIN0D,38
KL,835,4/2/2024,772,SIN,DPS,CABIN0A,15
KL,871,19-1-2024,772,AMS,DEL,CABIN0B,38
KL,855,3/2/2024,772,AMS,ICN,CABIN0B,36
KL,879,24-2-2024,772,AMS,BLR,CABIN0C,103
KL,835,24-1-2024,772,AMS,SIN,CABIN0D,12
KL,855,9/3/2024,772,AMS,ICN,CABIN0C,116
KL,835,4/2/2024,772,SIN,DPS,CABIN0D,52
KL,855,15-2-2024,772,AMS,ICN,CABIN0C,116
KL,855,13-1-2024,772,AMS,ICN,CABIN0A,32
KL,855,16-2-2024,772,AMS,ICN,CABIN0A,34
KL,835,15-1-2024,772,AMS,DPS,CABIN0B,17
KL,871,1/3/2024,772,AMS,DEL,CABIN0A,32
KL,835,8/1/2024,772,AMS,DPS,CABIN0E,28
KL,855,16-2-2024,772,AMS,ICN,JUMPSEAT,1
KL,855,17-2-2024,772,AMS,ICN,CABIN0B,32
KL,855,29-2-2024,772,AMS,ICN,CABIN0A,34
KL,855,31-1-2024,772,AMS,ICN,CABIN0D,56
KL,835,24-1-2024,772,SIN,DPS,CABIN0D,54
KL,871,8/3/2024,772,AMS,DEL,CABIN0C,109
KL,879,22-3-2024,772,AMS,BLR,CABIN0A,29
KL,879,9/3/2024,772,AMS,BLR,CABIN0A,32
KL,835,4/2/2024,772,AMS,SIN,CABIN0D,36
KL,661,3/1/2024,772,AMS,IAH,CABIN0C,109
KL,835,3/1/2024,772,SIN,DPS,CABIN0C,30
KL,835,22-1-2024,772,AMS,SIN,CABIN0A,28
KL,661,23-3-2024,772,AMS,IAH,CABIN0A,34
KL,835,5/2/2024,772,SIN,DPS,CABIN0C,114
KL,855,27-1-2024,772,AMS,ICN,CABIN0D,56
KL,855,19-1-2024,772,AMS,ICN,CABIN0A,34
KL,835,17-1-2024,772,AMS,DPS,CABIN0C,63
KL,835,17-1-2024,772,AMS,SIN,CABIN0D,43
KL,835,5/2/2024,772,AMS,DPS,CABIN0E,39
KL,855,11/3/2024,772,AMS,ICN,CABIN0B,24
KL,855,23-2-2024,772,AMS,ICN,CABIN0B,25
KL,835,3/1/2024,772,AMS,SIN,CABIN0D,43
KL,879,20-3-2024,772,AMS,BLR,CABIN0D,37
KL,855,8/2/2024,772,AMS,ICN,CABIN0D,51
KL,855,27-3-2024,772,AMS,ICN,CABIN0B,40
KL,601,15-3-2024,772,AMS,LAX,CABIN0B,40
KL,855,2/3/2024,772,AMS,ICN,CABIN0B,40
KL,879,8/3/2024,772,AMS,BLR,CABIN0A,33
KL,855,24-1-2024,772,AMS,ICN,CABIN0A,27
KL,855,3/2/2024,772,AMS,ICN,CABIN0E,72
KL,855,13-3-2024,772,AMS,ICN,CABIN0C,108
KL,879,15-3-2024,772,AMS,BLR,CABIN0D,35
KL,855,24-1-2024,772,AMS,ICN,CABIN0D,52
KL,661,27-3-2024,772,AMS,IAH,CABIN0D,52
KL,601,6/1/2024,772,AMS,LAX,CABIN0D,56
KL,855,15-2-2024,772,AMS,ICN,CABIN0A,34
KL,879,10/2/2024,772,AMS,BLR,CABIN0E,74
KL,879,24-1-2024,772,AMS,BLR,CABIN0D,47
KL,835,28-1-2024,772,SIN,DPS,CABIN0C,104
KL,661,5/1/2024,772,AMS,IAH,CABIN0C,99
KL,855,20-3-2024,772,AMS,ICN,CABIN0D,53
KL,879,22-3-2024,772,AMS,BLR,CABIN0E,67
KL,661,7/2/2024,772,AMS,IAH,CABIN0E,51
KL,835,10/1/2024,772,AMS,DPS,CABIN0A,13
KL,871,23-2-2024,772,AMS,DEL,CABIN0C,116
KL,855,15-1-2024,772,AMS,ICN,CABIN0C,97
KL,879,27-1-2024,772,AMS,BLR,CABIN0D,55
KL,879,2/3/2024,772,AMS,BLR,CABIN0E,72
KL,879,16-2-2024,772,AMS,BLR,CABIN0B,31
KL,835,14-2-2024,772,SIN,DPS,CABIN0A,30
KL,855,26-2-2024,772,AMS,ICN,CABIN0A,29
KL,835,21-2-2024,772,AMS,SIN,CABIN0A,19
KL,879,15-3-2024,772,AMS,BLR,CABIN0C,59
KL,835,3/1/2024,772,AMS,SIN,JUMPSEAT,3
KL,835,14-2-2024,772,AMS,SIN,CABIN0D,22
KL,661,30-3-2024,772,AMS,IAH,CABIN0B,37
KL,661,16-3-2024,772,AMS,IAH,CABIN0A,33
KL,661,25-3-2024,772,AMS,IAH,CABIN0A,33
KL,855,30-3-2024,772,AMS,ICN,CABIN0A,33
KL,601,8/2/2024,772,AMS,LAX,CABIN0C,95
KL,855,22-1-2024,772,AMS,ICN,CABIN0E,71
KL,835,28-2-2024,772,AMS,DPS,CABIN0B,9
